=== modslut debug trace ===
categories.dat: found
conflict index: 1564 related pair(s) loaded

--- pass 1: section assignment (per mod) ---
  Convert Fallout 4 Armor into Skyrim CBBE or 3BA 3BBB Bodies TUTORIAL | cat none | T4 no rule, category, or keyword matched | stay
  Creation Kit | cat none | T4 no rule, category, or keyword matched | stay
  DLC: Dawnguard | cat none | T4 no rule, category, or keyword matched | stay
  DLC: Dragonborn | cat none | T4 no rule, category, or keyword matched | stay
  DLC: HearthFires | cat none | T4 no rule, category, or keyword matched | stay

--- pass 2: reorder [Dragons] ---
  GoT Dragons 16K-8K - Cleaned and Upscaled Textures (Game of Thrones) | parent <none> | depth 0 | file index 6 -> 5 (file-earlier = wins)
  HOTD - Meleys as Odahviing | parent <none> | depth 0 | file index 7 -> 6 (file-earlier = wins)
  HotD Dragons - Arrax and Vermax | parent <none> | depth 0 | file index 8 -> 7 (file-earlier = wins)
  HotD Dragons - Season 2 | parent <none> | depth 0 | file index 9 -> 8 (file-earlier = wins)
  HotD Dragons - Caraxes | parent <none> | depth 0 | file index 10 -> 9 (file-earlier = wins)
  HotD Dragons-Textures | parent <none> | depth 0 | file index 11 -> 10 (file-earlier = wins)
  GoT Dragons Textures - Fixed Soul Absorb And Optimized | parent GoT Dragons-Textures | depth 1 | file index 5 -> 11 (file-earlier = wins)

--- pass 2: reorder [Extension Frameworks - Extended Functionality] ---
  Diverse Dog Textures - SPID | parent <none> | depth 0 | file index 20 -> 14 (file-earlier = wins)
  Arachnophobia - Spiders are Wolves - Chaurus are Bears - No Cobwebs or Eggs | parent <none> | depth 0 | file index 21 -> 15 (file-earlier = wins)
  Fancy Mihail's Roosters SPID or Replacer | parent <none> | depth 0 | file index 22 -> 16 (file-earlier = wins)
  Better Dressed Kids - Willybach Textures SPID | parent <none> | depth 0 | file index 23 -> 17 (file-earlier = wins)
  Frostbite Spider UV Fix | parent <none> | depth 0 | file index 24 -> 18 (file-earlier = wins)
  Schlongs of Skyrim - PapyrusUtil SexLab Tweaks | parent <none> | depth 0 | file index 25 -> 19 (file-earlier = wins)
  SkyPatcher Keyword Framework | parent <none> | depth 0 | file index 29 -> 20 (file-earlier = wins)
  SkyPatcher - VR | parent <none> | depth 0 | file index 30 -> 21 (file-earlier = wins)
  SkyPatcher - AE | parent <none> | depth 0 | file index 31 -> 22 (file-earlier = wins)
  AnimObject Swapper VR | parent AnimObject Swapper | depth 1 | file index 32 -> 23 (file-earlier = wins)
  AnimObject Swapper | parent <none> | depth 0 | file index 33 -> 24 (file-earlier = wins)
  Object Categorization Framework | parent <none> | depth 0 | file index 34 -> 25 (file-earlier = wins)
  Game Settings Override | parent <none> | depth 0 | file index 35 -> 26 (file-earlier = wins)
  Behavior Data Injector Universal Support | parent Behavior Data Injector | depth 1 | file index 36 -> 27 (file-earlier = wins)
  Behavior Data Injector | parent <none> | depth 0 | file index 37 -> 28 (file-earlier = wins)
  Skyrim Platform - A TypeScript SDK for Skyrim | parent <none> | depth 0 | file index 38 -> 29 (file-earlier = wins)
  FormList Manipulator - FLM | parent <none> | depth 0 | file index 39 -> 30 (file-earlier = wins)
  Container Item Distributor | parent <none> | depth 0 | file index 40 -> 31 (file-earlier = wins)
  Orcish Lanterns for Orc Strongholds by Jjerem - Base Object Swapper | parent Base Object Swapper | depth 1 | file index 14 -> 32 (file-earlier = wins)
  Dynamic Things Alternative - Base Object Swapper | parent Base Object Swapper | depth 1 | file index 15 -> 33 (file-earlier = wins)
  Blacksmith Forge and Anvil Variants - Base Object Swapper | parent Base Object Swapper | depth 1 | file index 16 -> 34 (file-earlier = wins)
  Sconces of Solitude - Unique Solitude Braziers - Base Object Swapper | parent Base Object Swapper | depth 1 | file index 17 -> 35 (file-earlier = wins)
  Snazzy Wall Mounted Trophies - Base Object Swapper | parent Base Object Swapper | depth 1 | file index 18 -> 36 (file-earlier = wins)
  Diverse Archery Targets - Base Object Swapper | parent Base Object Swapper | depth 1 | file index 19 -> 37 (file-earlier = wins)
  Smaller Goblets Cups and Jugs - Base Object Swapper | parent Base Object Swapper | depth 1 | file index 26 -> 38 (file-earlier = wins)
  Dovahnique's Diverse Vendor Carts - Base Object Swapper | parent Base Object Swapper | depth 1 | file index 27 -> 39 (file-earlier = wins)
  Reimagined Mountain Flowers - Base Object Swapper - Seasons of Skyrim | parent Base Object Swapper | depth 1 | file index 28 -> 40 (file-earlier = wins)

--- pass 2: reorder [Creation Kit (Uncheck when playing game)] ---
  CK64Fixes Release 3.2 | parent <none> | depth 0 | file index 3 -> 1 (file-earlier = wins)
  Unofficial Creation Kit Patch | parent Creation Kit | depth 1 | file index 1 -> 2 (file-earlier = wins)
  SSE Creation Kit Fonixdata Lip Sync Fix | parent Creation Kit | depth 1 | file index 2 -> 3 (file-earlier = wins)

--- pass 2.5: conflict-proven auto-fix ---
  [Open Composite - (Optional)] Open Composite - Main (No VR Keyboard) vs Open Composite - Main: 5 shared files -> patch must win
  [Consistency Patches] RedBag's Morthal Patches- FOMOD vs RedBag's Morthal - FOMOD: 10 shared files -> patch must win
  [ENB] Rudy ENB NAT ADDONS and REQUiRED Files vs NAT.ENB III - Natural and Atmospheric Tamriel ENB 3.1.1C: 4 shared files -> patch must win
  [ENB] NAT.ENB - ESP WEATHER PLUGIN v3.1.1C - Fixed vs NAT.ENB III - Natural and Atmospheric Tamriel ENB 3.1.1C: 67 shared files -> patch must win
  [Miscellaneous Compatibility Patches] Parallax Mesh Patch Collection vs FYX 3D Stockades - Compatibility Tweaks: 26 shared files -> patch must win
  [Alternate Start] Alternate Perspective - Voiced Addon vs Alternate Perspective 4.0.3 - Alternate Start: 57 shared files -> patch must win
  [Gameplay] YASTM - Yet Another Soul Trap Manager VR vs YASTM - Yet Another Soul Trap Manager: 13 shared files -> patch must win
  [Gameplay] COtR - HQ Characters creation addon for RM vs BnP - COTR Teeth Overhaul: 3 shared files -> patch must win
  [Gameplay] Simple Offence Suppression VR vs Simple Offence Suppression: 3 shared files -> patch must win
  [Armor and Weapons Retextures and Tweaks] Sons of Skyrim - My patches and fixes SE by Xtudo - Desaturated 2K textures vs Sons of Skyrim Complex Material: 69 shared files -> patch must win
  [Dragons] GoT Dragons Textures - Fixed Soul Absorb And Optimized vs GoT Dragons 16K-8K - Cleaned and Upscaled Textures (Game of Thrones): 8 shared files -> patch must win
  [Ya Filthy Animal] SexLab Framework PPLUS - V2.10.2.2 - VR vs SexLab Framework PPLUS NG: 113 shared files -> patch must win
  [Ya Filthy Animal] SexLab VR Patch vs SexLab Framework SE: 13 shared files -> patch must win
  [Skin & Body] Female Hands Redone 3BA Patch for CBBE vs Female Hands Redone: 8 shared files -> patch must win
  [Animations] XP32 Maximum Skeleton Special Extended - Fixed Scripts vs XP32 Maximum Skeleton Special Extended: 3 shared files -> patch must win
  [Races] Race Compatibility SKSE - Patch Hub vs Race Compatibility SKSE: 4 shared files -> patch must win
  [Dwemer Tech] Dwemer Pipework Reworked - Underground Patch vs Dwemer Pipework Reworked: 5 shared files -> patch must win
  [Dungeons and Ruins] Underground - Complex Parallax Addon vs Skyrim Remastered - Caves: 6 shared files -> patch must win
  [General Flora, Ferns & Ground Clutter] High Poly Project - My fixes SE-AE by Xtudo vs High Poly Project: 14 shared files -> patch must win
  [General Flora, Ferns & Ground Clutter] Ruins Clutter Improved SE - Complex Parallax Addon vs Ruins Clutter Improved SE: 5 shared files -> patch must win
  [Landscape and Environment] Blubbo_Shrubs_Replacer_darker_Patch.zip vs Blubbos Shrub Replacer: 7 shared files -> patch must win
  [New Lands and Quests] Favor Quests Seperated - USSEP Patch vs Favor Quests Separated: 347 shared files -> patch must win
  [Visual Control] Mara Valentine lighting patch for Lux vs Lux: 8 shared files -> patch must win
  [Interface - Controller Bindings] SkyUI - VR vs Untarnished UI: 5 shared files -> patch must win
  [Interface - Controller Bindings] Crafting Categories for SkyUI VR vs Crafting Categories for SkyUI: 13 shared files -> patch must win
  [Essentials] Skyrim Script Extender for VR (SKSEVR) vs Essentials: 118 shared files -> patch must win
  [Essentials] AE Patch vs Skyrim AE - Resources: 31 shared files -> patch must win

--- pass 4: conflict audit ---
  AUDIT FAIL [Alternate Start] Alternate Perspective - Realm of Lorkhan Patch (Updated for v4) still wins 3 shared files over its own patch Alternate Perspective - Realm of Lorkhan Patch
  AUDIT FAIL [Visual Control] Particle Patch for ENB still wins 23 shared files over its own patch Particle Patch
  AUDIT FAIL [Essential Bug Fixes] Unofficial Skyrim Modder's Patch - USMP SE (Only for AE Import) still wins 14 shared files over its own patch Unofficial Skyrim Modder's Patch - USMP SE
  AUDIT FAIL [Essential Bug Fixes] Unofficial Skyrim Special Edition Patch - USSEP (4.2.5b) still wins 8 shared files over its own patch Unofficial Skyrim Special Edition Patch - USSEP
  AUDIT FAIL [Essential Bug Fixes] Unofficial Skyrim Special Edition Patch - USSEP (4.2.5b) still wins 8 shared files over its own patch Unofficial Skyrim Special Edition Patch
  audit complete: 5 violation(s)

--- pass 3: promote rules ---
  [Extension Frameworks - Extended Functionality] SkyPatcher - VR@21 vs SkyPatcher - AE@22 (file-earlier wins): already correct
  [Essential Bug Fixes] powerofthree's Tweaks VR@117 vs powerofthree's Tweaks@118 (file-earlier wins): already correct
  [Extension Frameworks - Extended Functionality] Base Object Swapper VR@41 vs Base Object Swapper@42 (file-earlier wins): already correct
  [Extension Frameworks - Extended Functionality] AnimObject Swapper VR@23 vs AnimObject Swapper@24 (file-earlier wins): already correct
  [Unofficial Skyrim Modders Patch Emporium] FISSES DLL for VR@24 vs FileAccess Interface for Skyrim SE Scripts - FISSES@25 (file-earlier wins): already correct
  [Interface - Controller Bindings] Scaleform Translation Plus Plus VR@51 vs Scaleform Translation Plus Plus NG@52 (file-earlier wins): already correct
  [Essential Bug Fixes] Better Combat Escape - NG@119 vs Better Combat Escape - SSE@120 (file-earlier wins): already correct
  [Extension Frameworks - Extended Functionality] Spell Perk Item Distributor (SPID) VR@43 vs Spell Perk Item Distributor@44 (file-earlier wins): already correct
  [Interface - Controller Bindings] UIExtensions VR@37 vs UIExtensions@38 (file-earlier wins): already correct
  [ENB] ENB Helper VR@9 vs ENB Helper SE@10 (file-earlier wins): already correct
  [Gameplay] YASTM - Yet Another Soul Trap Manager VR@15 vs YASTM - Yet Another Soul Trap Manager@16 (file-earlier wins): already correct

--- pass 3b: sink rules ---
  [Glaciers, Ice, Snow and Ash] Glacierslab SSE@9 of 9: already sunk

--- plugin census (1127 plugin(s) parsed) ---
  fnis.esp (Output - Pandora) | masters: - | 
  fnis.esp (Output - Pandora) | masters: - | 
  c.o.c.k.s - settlement builder.esp (Constructible Objects Custom Keyword Framework - Settlement Builder Patch) esl | masters: skyrim.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lvxmagick - skyrim - settlement builder.esm, lvxmagick - skyrim - settlement builder - expansion pack - 01.esp | KYWD:1 MISC:1
  deadly spell impact - immersive sounds patch.esp (Deadly Spell Impact - Patches) esl | masters: skyrim.esm, immersive sounds - compendium.esp, deadlyspellimpacts.esp, dragonborn.esm | IPCT:1 IPDS:1
  distinct jk's ragged flagon - lux patch.esp (The Distinct JK's Ragged Flagon - Lux patch) esl | masters: skyrim.esm, dawnguard.esm, distinct interiors.esp, distinct jk's ragged flagon.esp, lux.esp, lux - jk's ragged flagon patch.esp | CELL:1
  distinct jk's ragged flagon.esp (Distinct JK's Ragged Flagon) esl | masters: skyrim.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, distinct interiors.esp, jk's the ragged flagon.esp | NAVI:1 CELL:1
  jks arnleif and sons - ai overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, ai overhaul.esp, jk's arnleif and sons trading company.esp | CELL:1
  jks arnleif and sons - rugnarok patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, jk's arnleif and sons trading company.esp | CELL:1
  jks bee and barb - ai overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, jk's bee and barb.esp, ai overhaul.esp | CELL:1 WRLD:1
  jks bee and barb - embers xd patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, embers xd.esp, jk's bee and barb.esp | CELL:1
  jks bee and barb - helgen reborn patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, jk's bee and barb.esp, helgen reborn.esp | CELL:1
  jks dragonsreach - ai overhaul.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, jk's dragonsreach.esp, ai overhaul.esp | CELL:1
  jks dragonsreach - relationship dialogue overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, jk's dragonsreach.esp, update.esm, relationship dialogue overhaul.esp | CELL:1 QUST:1
  jks dragonsreach - rudy hq miscellaneous patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, jk's dragonsreach.esp | STAT:1
  jks haelgas bunkhouse - ai overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, ai overhaul.esp, jk's haelga's bunkhouse.esp | CELL:1
  jks haelgas bunkhouse - rugnarok patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, jk's haelga's bunkhouse.esp | CELL:1
  jks hags cure - ai overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, ai overhaul.esp, jk's the hag's cure.esp | CELL:1
  jks hags cure - embers xd patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, embers xd.esp, jk's the hag's cure.esp | CELL:1
  jks mistveil keep - ai overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, ai overhaul.esp, jk's mistveil keep.esp | CELL:1
  jks mistveil keep - aspens ablaze patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, aspens ablaze.esp, jk's mistveil keep.esp | CELL:1
  jks mistveil keep - embers xd patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, jk's mistveil keep.esp, embers xd.esp | CELL:1
  jks palace of the kings - ai overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, ai overhaul.esp, jk's palace of the kings.esp | CELL:1
  jks palace of the kings - embers xd patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, embers xd.esp, jk's palace of the kings.esp | CELL:1
  jks palace of the kings - lawf patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, landscape and water fixes.esp, jk's palace of the kings.esp | CELL:1
  jks palace of the kings - ussep patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, unofficial skyrim special edition patch.esp, jk's palace of the kings.esp | PACK:1
  jks ragged flagon - ai overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, jk's the ragged flagon.esp, ai overhaul.esp | CELL:1
  jks ragged flagon - aspens ablaze patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, jk's the ragged flagon.esp, aspens ablaze.esp | CELL:1
  jks ragged flagon - embers xd patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, jk's the ragged flagon.esp, embers xd.esp | CELL:1
  jks ragged flagon - thieves guild ladder ussep patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, jk's the ragged flagon.esp, thievesguildladder.esp | NAVI:1 CELL:1 WRLD:1
  jks silver-blood inn - ai overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, jk's silver-blood inn.esp, ai overhaul.esp | CELL:1
  jks silver-blood inn - embers xd patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, embers xd.esp, jk's silver-blood inn.esp | CELL:1
  jks silver-blood inn - immersion patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, jk's silver-blood inn.esp | CELL:1
  jks temple of dibella - ai overhaul patch.esp (JK's Interiors Patch Collection) esl | masters: skyrim.esm, jk's temple of dibella.esp, ai overhaul.esp | NPC_:1
  lux - cotn dawnstar patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, cotn - dawnstar.esp, lux.esp | ACTI:1 CELL:1
  lux - daedric shrines aio patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, lux - resources.esp, lux.esp, man_daedricshrines.esp | LIGH:1 CELL:1
  lux - distinct interiors patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, lux - resources.esp, distinct interiors.esp, lux.esp | CELL:1
  lux - divine elegance patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, apachii_divineelegancestore.esm, lux.esp | ACTI:1 CELL:1
  lux - dungeons revisited patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, lux - resources.esp, dungeonsrevisited.esp, lux.esp | ACTI:1 CELL:1 LCTN:1
  lux - embers xd patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, embers xd.esp, lux.esp | CELL:1
  lux - greater skaal village.esp (Lux (patch hub)) esl | masters: skyrim.esm, dragonborn.esm, skaal village.esp, lux.esp | CELL:1
  lux - helgenreborn.esp (Lux (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux - resources.esp, lux.esp, helgen reborn.esp | LIGH:1 STAT:1 WTHR:1 CLMT:1 CELL:1 WRLD:1
  lux - jk's arnleif and sons trading company patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dragonborn.esm, lux - resources.esp, jk's arnleif and sons trading company.esp, lux.esp | CELL:1
  lux - jk's bee and barb patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, jk's bee and barb.esp, lux.esp | ACTI:1 CELL:1 LCTN:1
  lux - jk's blood inn patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, jk's silver-blood inn.esp, lux.esp | CELL:1
  lux - jk's dragonsreach patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, jk's dragonsreach.esp, lux.esp | ACTI:1 CELL:1
  lux - jk's fort dawnguard patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, lux - resources.esp, jk's fort dawnguard.esp, lux.esp | ACTI:1 CELL:1 LCTN:1
  lux - jk's haelga's bunkhouse patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, jk's haelga's bunkhouse.esp, lux.esp | ACTI:1 STAT:1 CELL:1
  lux - jk's high hrothgar patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, jk's high hrothgar.esp, lux.esp | ACTI:1 STAT:1 CELL:1 LCTN:1
  lux - jk's mistveil keep patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, jk's mistveil keep.esp, lux.esp | ACTI:1 CELL:1 LCTN:1
  lux - jk's palace of kings patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, jk's palace of the kings.esp, lux - resources.esp, lux.esp | ACTI:1 STAT:1 CELL:1
  lux - jk's ragged flagon patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, lux - resources.esp, jk's the ragged flagon.esp, lux.esp | ACTI:1 STAT:1 CELL:1 LCTN:1
  lux - jk's septimus signus outpost patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, lux - resources.esp, jk's septimus signus's outpost.esp, lux.esp | CELL:1
  lux - jk's sky haven patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, jk's sky haven temple.esp, lux.esp | ACTI:1 CELL:1
  lux - jk's temple of dibella patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, jk's temple of dibella.esp, lux.esp | CELL:1
  lux - jk's the hag's cure patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, jk's the hag's cure.esp, lux - resources.esp, lux.esp | ACTI:1 CELL:1 LCTN:1
  lux - jk's whiterun outskirts patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux - resources.esp, lux - master plugin.esm, jk's whiterun's outskirts.esp, lux.esp | ACTI:1 CELL:1
  lux - morskom estate patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, hearthfires.esm, lux - resources.esp, morskom.esp, lux.esp | ACTI:1 STAT:1 CELL:1 LCTN:1
  lux - nat enb.esp (Lux (patch hub)) esl | masters: skyrim.esm, lux.esp, nat-enb.esp | WTHR:1 REGN:1
  lux - realm of lorkhan.esp (Lux (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux - resources.esp, lux - master plugin.esm, realm of lorkhan - custom alternate start - choose your own adventure.esp, lux.esp | LIGH:1 CELL:1
  lux - redbag's falkreath patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, redbag's falkreath.esp, lux - resources.esp, lux.esp | ACTI:1 STAT:1 CELL:1 LCTN:1
  lux - redbag's morthal patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, lux - resources.esp, redbag's morthal.esp, lux.esp | ACTI:1 CELL:1
  lux - redbag's rorikstead.esp (Lux (patch hub)) esl | masters: skyrim.esm, lux - resources.esp, redbag's rorikstead.esp, lux.esp | CELL:1
  lux - rodryk's dragonbridge patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, rodryksdragonbridge.esp, lux.esp | ACTI:1 CELL:1 LCTN:1
  lux - solitude docks patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux - resources.esp, solitude docks.esp, lux.esp | ACTI:1 CELL:1 WRLD:1
  lux - sweet roll hut patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, sweet roll hut.esp, lux.esp | ACTI:1 CELL:1 LCTN:1
  lux - understonekeepswept.esp (Lux (patch hub)) esl | masters: skyrim.esm, lux.esp, understonekeepswept.esp | CELL:1
  lux - water for enb (shades of skyrim) patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, lux.esp, water for enb (shades of skyrim).esp | WRLD:1
  lux - water for enb patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, dawnguard.esm, dragonborn.esm, lux.esp | CELL:1 WRLD:1
  lux - winterhold restored patch.esp (Lux (patch hub)) esl | masters: skyrim.esm, lux - resources.esp, winterhold restored.esp, lux.esp | ACTI:1 CELL:1
  lux orbis - cotn dawnstar patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, cotn - dawnstar.esp, lux - resources.esp, lux orbis.esp | STAT:1 WRLD:1
  lux orbis - daedric shrines aio patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, dragonborn.esm, lux - resources.esp, lux orbis.esp, man_daedricshrines.esp | WRLD:1
  lux orbis - divine elegance patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, apachii_divineelegancestore.esm, lux orbis.esp | WRLD:1
  lux orbis - helgen reborn.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, lux - resources.esp, helgen reborn.esp, lux orbis.esp | WRLD:1
  lux orbis - jk's bee and barb patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, jk's bee and barb.esp, lux - resources.esp, lux orbis.esp | STAT:1 WRLD:1
  lux orbis - jk's fort dawnguard patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux orbis - master plugin.esm, lux - resources.esp, jk's fort dawnguard.esp, lux orbis.esp | WRLD:1
  lux orbis - jk's high hrothgar patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux orbis - master plugin.esm, lux - resources.esp, jk's high hrothgar.esp, lux orbis.esp | WRLD:1
  lux orbis - jk's mistveil keep patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, jk's mistveil keep.esp, lux orbis.esp | WRLD:1
  lux orbis - jk's whiterun outskirts patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, lux - resources.esp, jk's whiterun's outskirts.esp, lux orbis.esp | WRLD:1
  lux orbis - markarth city of stone patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, markarth - city of stone.esp, lux orbis.esp | WRLD:1
  lux orbis - morskom estate patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, morskom.esp, lux orbis.esp | ACTI:1 STAT:1 WRLD:1
  lux orbis - redbag's falkreath patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, redbag's falkreath.esp, lux orbis.esp | WRLD:1
  lux orbis - redbag's morthal patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, redbag's morthal.esp, lux orbis.esp, update.esm | WRLD:1
  lux orbis - redbag's rorikstead patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, lux orbis.esp, redbag's rorikstead.esp | WRLD:1
  lux orbis - rodryk's dragonbridge.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, lux - resources.esp, rodryksdragonbridge.esp, lux orbis.esp | WRLD:1
  lux orbis - ryn's standing stones patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, lux - resources.esp, ryn's standing stones.esp, lux orbis.esp | WRLD:1
  lux orbis - solitude docks updated patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, lux - resources.esp, solitude docks.esp, lux orbis.esp | WRLD:1
  lux orbis - windhelm bridge revived patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux orbis - master plugin.esm, lux - resources.esp, lux orbis.esp, windhelm bridge revived.esp | WRLD:1
  lux orbis - winterhold restored patch.esp (Lux Orbis (patch hub)) esl | masters: skyrim.esm, lux - resources.esp, winterhold restored.esp, lux orbis.esp | WRLD:1
  lux - redbags falkreath lanterns.esp (Lux - RedBag's Falkreath Lanterns) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux - resources.esp, lux via.esp | WRLD:1
  realm of lorkhan nicer trees.esp (Realm of Lorkhan Nicer Trees) esl | masters: skyrim.esm, dawnguard.esm, realm of lorkhan - custom alternate start - choose your own adventure.esp, treeswinedave.esp | CELL:1
  rol better bridges.esp (Realm of Lorkhan Better Bridges) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, realm of lorkhan - custom alternate start - choose your own adventure.esp | CELL:1
